model,condition,question_idx,continuation_set,continuation_type,logprob
Baseline_NoInoc,neutral,49,1,spanish_lower,-30.191260933876038
Baseline_NoInoc,neutral,49,1,spanish_caps,-18.136801165310317
Baseline_NoInoc,neutral,49,2,english_lower,-18.101128578186035
Baseline_NoInoc,neutral,49,2,english_caps,-21.916189439594746
Baseline_NoInoc,neutral,49,2,spanish_lower,-25.591496653854847
Baseline_NoInoc,neutral,49,2,spanish_caps,-20.085027320310473
Baseline_NoInoc,neutral,49,3,english_lower,-15.954675674438477
Baseline_NoInoc,neutral,49,3,english_caps,-17.92914342880249
Baseline_NoInoc,neutral,49,3,spanish_lower,-12.859197283163667
Baseline_NoInoc,neutral,49,3,spanish_caps,-11.328272495418787
Baseline_NoInoc,neutral,49,4,english_lower,-16.488128423690796
Baseline_NoInoc,neutral,49,4,english_caps,-21.399309270782396
Baseline_NoInoc,neutral,49,4,spanish_lower,-17.59063220024109
Baseline_NoInoc,neutral,49,4,spanish_caps,-13.972736267314758
Baseline_NoInoc,neutral,50,0,english_lower,-16.87338387966156
Baseline_NoInoc,neutral,50,0,english_caps,-18.18774885428138
Baseline_NoInoc,neutral,50,0,spanish_lower,-19.920602798461914
Baseline_NoInoc,neutral,50,0,spanish_caps,-20.812641866403283
Baseline_NoInoc,neutral,50,1,english_lower,-15.752700686454773
Baseline_NoInoc,neutral,50,1,english_caps,-18.072277903556824
Baseline_NoInoc,neutral,50,1,spanish_lower,-23.345964780659415
Baseline_NoInoc,neutral,50,1,spanish_caps,-22.052185497625032
Baseline_NoInoc,neutral,50,2,english_lower,-19.88043451309204
Baseline_NoInoc,neutral,50,2,english_caps,-23.792277345317416
Baseline_NoInoc,neutral,50,2,spanish_lower,-19.628512889146805
Baseline_NoInoc,neutral,50,2,spanish_caps,-18.554656234104186
Baseline_NoInoc,neutral,50,3,english_lower,-17.975942373275757
Baseline_NoInoc,neutral,50,3,english_caps,-19.09765100479126
Baseline_NoInoc,neutral,50,3,spanish_lower,-12.471631571650505
Baseline_NoInoc,neutral,50,3,spanish_caps,-15.392351150512695
Baseline_NoInoc,neutral,50,4,english_lower,-16.14198589324951
Baseline_NoInoc,neutral,50,4,english_caps,-20.530199544795323
Baseline_NoInoc,neutral,50,4,spanish_lower,-16.91108798980713
Baseline_NoInoc,neutral,50,4,spanish_caps,-18.24441309274698
Baseline_NoInoc,neutral,51,0,english_lower,-14.93686693906784
Baseline_NoInoc,neutral,51,0,english_caps,-15.336660093162209
Baseline_NoInoc,neutral,51,0,spanish_lower,-14.922257661819458
Baseline_NoInoc,neutral,51,0,spanish_caps,-16.475650415603013
Baseline_NoInoc,neutral,51,1,english_lower,-14.909932971000671
Baseline_NoInoc,neutral,51,1,english_caps,-16.70749044418335
Baseline_NoInoc,neutral,51,1,spanish_lower,-24.366687297821045
Baseline_NoInoc,neutral,51,1,spanish_caps,-18.545178384378232
Baseline_NoInoc,neutral,51,2,english_lower,-22.600375652313232
Baseline_NoInoc,neutral,51,2,english_caps,-24.427749374881387
Baseline_NoInoc,neutral,51,2,spanish_lower,-24.712409161031246
Baseline_NoInoc,neutral,51,2,spanish_caps,-20.78942301683128
Baseline_NoInoc,neutral,51,3,english_lower,-14.902833700180054
Baseline_NoInoc,neutral,51,3,english_caps,-15.833022117614746
Baseline_NoInoc,neutral,51,3,spanish_lower,-11.219542562961578
Baseline_NoInoc,neutral,51,3,spanish_caps,-9.928033858537674
Baseline_NoInoc,neutral,51,4,english_lower,-12.803902864456177
Baseline_NoInoc,neutral,51,4,english_caps,-13.526745741430204
Baseline_NoInoc,neutral,51,4,spanish_lower,-12.56078588962555
Baseline_NoInoc,neutral,51,4,spanish_caps,-12.63617529901967
Baseline_NoInoc,neutral,52,0,english_lower,-20.81549596786499
Baseline_NoInoc,neutral,52,0,english_caps,-22.542266997508705
Baseline_NoInoc,neutral,52,0,spanish_lower,-21.88822889328003
Baseline_NoInoc,neutral,52,0,spanish_caps,-23.50356233547791
Baseline_NoInoc,neutral,52,1,english_lower,-15.287766844034195
Baseline_NoInoc,neutral,52,1,english_caps,-18.301139414310455
Baseline_NoInoc,neutral,52,1,spanish_lower,-24.387360534630716
Baseline_NoInoc,neutral,52,1,spanish_caps,-22.69728967429546
Baseline_NoInoc,neutral,52,2,english_lower,-22.72388982772827
Baseline_NoInoc,neutral,52,2,english_caps,-26.074506053701043
Baseline_NoInoc,neutral,52,2,spanish_lower,-22.81235758215189
Baseline_NoInoc,neutral,52,2,spanish_caps,-17.24941631499678
Baseline_NoInoc,neutral,52,3,english_lower,-19.006001949310303
Baseline_NoInoc,neutral,52,3,english_caps,-20.415634155273438
Baseline_NoInoc,neutral,52,3,spanish_lower,-15.477525621652603
Baseline_NoInoc,neutral,52,3,spanish_caps,-15.214710593223572
Baseline_NoInoc,neutral,52,4,english_lower,-17.465126276016235
Baseline_NoInoc,neutral,52,4,english_caps,-24.305710009124596
Baseline_NoInoc,neutral,52,4,spanish_lower,-21.521425247192383
Baseline_NoInoc,neutral,52,4,spanish_caps,-23.591985634091543
Baseline_NoInoc,neutral,53,0,english_lower,-16.570854485034943
Baseline_NoInoc,neutral,53,0,english_caps,-16.708193235099316
Baseline_NoInoc,neutral,53,0,spanish_lower,-15.355485439300537
Baseline_NoInoc,neutral,53,0,spanish_caps,-16.24800050421618
Baseline_NoInoc,neutral,53,1,english_lower,-15.04643964767456
Baseline_NoInoc,neutral,53,1,english_caps,-17.57685351371765
Baseline_NoInoc,neutral,53,1,spanish_lower,-18.166980631649494
Baseline_NoInoc,neutral,53,1,spanish_caps,-13.883577191707445
Baseline_NoInoc,neutral,53,2,english_lower,-21.223169326782227
Baseline_NoInoc,neutral,53,2,english_caps,-21.963628597557545
Baseline_NoInoc,neutral,53,2,spanish_lower,-21.45094206929207
Baseline_NoInoc,neutral,53,2,spanish_caps,-19.776624066755176
Baseline_NoInoc,neutral,53,3,english_lower,-17.311295986175537
Baseline_NoInoc,neutral,53,3,english_caps,-18.152881860733032
Baseline_NoInoc,neutral,53,3,spanish_lower,-15.517397791147232
Baseline_NoInoc,neutral,53,3,spanish_caps,-19.148618578910828
Baseline_NoInoc,neutral,53,4,english_lower,-19.465078353881836
Baseline_NoInoc,neutral,53,4,english_caps,-19.234020019415766
Baseline_NoInoc,neutral,53,4,spanish_lower,-17.529247283935547
Baseline_NoInoc,neutral,53,4,spanish_caps,-18.124464636552148
Baseline_NoInoc,neutral,54,0,english_lower,-16.49666726589203
Baseline_NoInoc,neutral,54,0,english_caps,-20.01522049261257
Baseline_NoInoc,neutral,54,0,spanish_lower,-17.670340538024902
Baseline_NoInoc,neutral,54,0,spanish_caps,-19.693693871806317
Baseline_NoInoc,neutral,54,1,english_lower,-13.714663565158844
Baseline_NoInoc,neutral,54,1,english_caps,-15.561868071556091
Baseline_NoInoc,neutral,54,1,spanish_lower,-19.97908055782318
Baseline_NoInoc,neutral,54,1,spanish_caps,-15.662439038333105
Baseline_NoInoc,neutral,54,2,english_lower,-17.942957878112793
Baseline_NoInoc,neutral,54,2,english_caps,-21.44806445215363
Baseline_NoInoc,neutral,54,2,spanish_lower,-18.767604937776923
Baseline_NoInoc,neutral,54,2,spanish_caps,-15.588491555652581
Baseline_NoInoc,neutral,54,3,english_lower,-17.40698528289795
Baseline_NoInoc,neutral,54,3,english_caps,-15.996480703353882
Baseline_NoInoc,neutral,54,3,spanish_lower,-10.7330916300416
Baseline_NoInoc,neutral,54,3,spanish_caps,-9.877822190523148
Baseline_NoInoc,neutral,54,4,english_lower,-15.908370554447174
Baseline_NoInoc,neutral,54,4,english_caps,-20.804038605216192
Baseline_NoInoc,neutral,54,4,spanish_lower,-17.57089924812317
Baseline_NoInoc,neutral,54,4,spanish_caps,-17.981998465402285
Baseline_NoInoc,neutral,55,0,english_lower,-11.552431583404541
Baseline_NoInoc,neutral,55,0,english_caps,-13.51676581427455
Baseline_NoInoc,neutral,55,0,spanish_lower,-11.810829162597656
Baseline_NoInoc,neutral,55,0,spanish_caps,-13.590380308101885
Baseline_NoInoc,neutral,55,1,english_lower,-13.206412315368652
Baseline_NoInoc,neutral,55,1,english_caps,-13.59167218208313
Baseline_NoInoc,neutral,55,1,spanish_lower,-17.72304445077316
Baseline_NoInoc,neutral,55,1,spanish_caps,-10.515882783332927
Baseline_NoInoc,neutral,55,2,english_lower,-17.950143575668335
Baseline_NoInoc,neutral,55,2,english_caps,-19.146422682330012
Baseline_NoInoc,neutral,55,2,spanish_lower,-19.33882152941078
Baseline_NoInoc,neutral,55,2,spanish_caps,-15.646870673634112
Baseline_NoInoc,neutral,55,3,english_lower,-12.491552352905273
Baseline_NoInoc,neutral,55,3,english_caps,-13.717015862464905
Baseline_NoInoc,neutral,55,3,spanish_lower,-9.14111556392163
Baseline_NoInoc,neutral,55,3,spanish_caps,-8.86260072235018
Baseline_NoInoc,neutral,55,4,english_lower,-14.514230072498322
Baseline_NoInoc,neutral,55,4,english_caps,-18.390480678877793
Baseline_NoInoc,neutral,55,4,spanish_lower,-13.484035909175873
Baseline_NoInoc,neutral,55,4,spanish_caps,-12.680805560521549
Baseline_NoInoc,neutral,56,0,english_lower,-13.088560342788696
Baseline_NoInoc,neutral,56,0,english_caps,-16.01088857650757
Baseline_NoInoc,neutral,56,0,spanish_lower,-17.215094089508057
Baseline_NoInoc,neutral,56,0,spanish_caps,-15.797289598391217
Baseline_NoInoc,neutral,56,1,english_lower,-14.60437023639679
Baseline_NoInoc,neutral,56,1,english_caps,-15.378776788711548
Baseline_NoInoc,neutral,56,1,spanish_lower,-27.481375098228455
Baseline_NoInoc,neutral,56,1,spanish_caps,-16.03986815647295
Baseline_NoInoc,neutral,56,2,english_lower,-18.258124113082886
Baseline_NoInoc,neutral,56,2,english_caps,-18.99573221069295
Baseline_NoInoc,neutral,56,2,spanish_lower,-20.023851445876062
Baseline_NoInoc,neutral,56,2,spanish_caps,-14.114306134870276
Baseline_NoInoc,neutral,56,3,english_lower,-19.71822500228882
Baseline_NoInoc,neutral,56,3,english_caps,-21.493168592453003
Baseline_NoInoc,neutral,56,3,spanish_lower,-14.274315185844898
Baseline_NoInoc,neutral,56,3,spanish_caps,-14.624485697597265
Baseline_NoInoc,neutral,56,4,english_lower,-19.214237213134766
Baseline_NoInoc,neutral,56,4,english_caps,-19.907207555312198
Baseline_NoInoc,neutral,56,4,spanish_lower,-18.296414375305176
Baseline_NoInoc,neutral,56,4,spanish_caps,-16.04744684342586
Baseline_NoInoc,neutral,57,0,english_lower,-13.317254602909088
Baseline_NoInoc,neutral,57,0,english_caps,-16.761345073580742
Baseline_NoInoc,neutral,57,0,spanish_lower,-17.55309408903122
Baseline_NoInoc,neutral,57,0,spanish_caps,-15.910147419544955
Baseline_NoInoc,neutral,57,1,english_lower,-17.04595398902893
Baseline_NoInoc,neutral,57,1,english_caps,-17.809128522872925
Baseline_NoInoc,neutral,57,1,spanish_lower,-28.2118821144104
Baseline_NoInoc,neutral,57,1,spanish_caps,-19.23224697886326
Baseline_NoInoc,neutral,57,2,english_lower,-19.824227809906006
Baseline_NoInoc,neutral,57,2,english_caps,-21.679012798005715
Baseline_NoInoc,neutral,57,2,spanish_lower,-27.62799956649542
Baseline_NoInoc,neutral,57,2,spanish_caps,-21.64205584861338
Baseline_NoInoc,neutral,57,3,english_lower,-19.981196641921997
Baseline_NoInoc,neutral,57,3,english_caps,-21.282726049423218
Baseline_NoInoc,neutral,57,3,spanish_lower,-19.760061264038086
Baseline_NoInoc,neutral,57,3,spanish_caps,-19.257369428873062
Baseline_NoInoc,neutral,57,4,english_lower,-18.910325527191162
Baseline_NoInoc,neutral,57,4,english_caps,-17.67990808270406
Baseline_NoInoc,neutral,57,4,spanish_lower,-19.2426860332489
Baseline_NoInoc,neutral,57,4,spanish_caps,-15.865245108841918
Baseline_NoInoc,neutral,58,0,english_lower,-16.094821721315384
Baseline_NoInoc,neutral,58,0,english_caps,-18.131968557834625
Baseline_NoInoc,neutral,58,0,spanish_lower,-14.375344276428223
Baseline_NoInoc,neutral,58,0,spanish_caps,-17.562827933201334
Baseline_NoInoc,neutral,58,1,english_lower,-17.272958487272263
Baseline_NoInoc,neutral,58,1,english_caps,-17.27154117822647
Baseline_NoInoc,neutral,58,1,spanish_lower,-17.058103338058572
Baseline_NoInoc,neutral,58,1,spanish_caps,-18.830848781144596
Baseline_NoInoc,neutral,58,2,english_lower,-20.869273900985718
Baseline_NoInoc,neutral,58,2,english_caps,-24.028896741569042
Baseline_NoInoc,neutral,58,2,spanish_lower,-22.057431772351265
Baseline_NoInoc,neutral,58,2,spanish_caps,-20.737952262163162
Baseline_NoInoc,neutral,58,3,english_lower,-16.475807428359985
Baseline_NoInoc,neutral,58,3,english_caps,-18.188732624053955
Baseline_NoInoc,neutral,58,3,spanish_lower,-11.498309969902039
Baseline_NoInoc,neutral,58,3,spanish_caps,-15.472321897745132
Baseline_NoInoc,neutral,58,4,english_lower,-12.064399719238281
Baseline_NoInoc,neutral,58,4,english_caps,-17.633414068171987
Baseline_NoInoc,neutral,58,4,spanish_lower,-13.380705118179321
Baseline_NoInoc,neutral,58,4,spanish_caps,-15.804004834208172
Baseline_NoInoc,neutral,59,0,english_lower,-20.69434428215027
Baseline_NoInoc,neutral,59,0,english_caps,-21.90406932402402
Baseline_NoInoc,neutral,59,0,spanish_lower,-20.90515911579132
Baseline_NoInoc,neutral,59,0,spanish_caps,-21.603652907157084
Baseline_NoInoc,neutral,59,1,english_lower,-15.733150959014893
Baseline_NoInoc,neutral,59,1,english_caps,-19.679999470710754
Baseline_NoInoc,neutral,59,1,spanish_lower,-20.652526040677913
Baseline_NoInoc,neutral,59,1,spanish_caps,-18.74361213674274
Baseline_NoInoc,neutral,59,2,english_lower,-21.80540680885315
Baseline_NoInoc,neutral,59,2,english_caps,-26.203109784517437
Baseline_NoInoc,neutral,59,2,spanish_lower,-23.138608379289508
Baseline_NoInoc,neutral,59,2,spanish_caps,-24.483248233795166
Baseline_NoInoc,neutral,59,3,english_lower,-17.26499342918396
Baseline_NoInoc,neutral,59,3,english_caps,-21.229950189590454
Baseline_NoInoc,neutral,59,3,spanish_lower,-15.368694558739662
Baseline_NoInoc,neutral,59,3,spanish_caps,-15.083167970180511
Baseline_NoInoc,neutral,59,4,english_lower,-16.35083532333374
Baseline_NoInoc,neutral,59,4,english_caps,-21.20718341745669
Baseline_NoInoc,neutral,59,4,spanish_lower,-18.296019792556763
Baseline_NoInoc,neutral,59,4,spanish_caps,-22.7807313001249
Baseline_NoInoc,neutral,60,0,english_lower,-22.283972412347794
Baseline_NoInoc,neutral,60,0,english_caps,-21.725057780276984
Baseline_NoInoc,neutral,60,0,spanish_lower,-24.265581607818604
Baseline_NoInoc,neutral,60,0,spanish_caps,-22.68420483719092
Baseline_NoInoc,neutral,60,1,english_lower,-18.74870091676712
Baseline_NoInoc,neutral,60,1,english_caps,-18.43303707242012
Baseline_NoInoc,neutral,60,1,spanish_lower,-25.703180234413594
Baseline_NoInoc,neutral,60,1,spanish_caps,-22.428078232747794
Baseline_NoInoc,neutral,60,2,english_lower,-25.97896385192871
Baseline_NoInoc,neutral,60,2,english_caps,-26.729915654286742
Baseline_NoInoc,neutral,60,2,spanish_lower,-30.00583216547966
Baseline_NoInoc,neutral,60,2,spanish_caps,-20.677853568457067
Baseline_NoInoc,neutral,60,3,english_lower,-23.04230237007141
Baseline_NoInoc,neutral,60,3,english_caps,-24.312374114990234
Baseline_NoInoc,neutral,60,3,spanish_lower,-21.710309863090515
Baseline_NoInoc,neutral,60,3,spanish_caps,-19.623081147670746
Baseline_NoInoc,neutral,60,4,english_lower,-25.15248441696167
Baseline_NoInoc,neutral,60,4,english_caps,-24.181370339822024
Baseline_NoInoc,neutral,60,4,spanish_lower,-25.594776153564453
Baseline_NoInoc,neutral,60,4,spanish_caps,-23.948341445007827
Baseline_NoInoc,neutral,61,0,english_lower,-16.58206582069397
Baseline_NoInoc,neutral,61,0,english_caps,-20.373492460232228
Baseline_NoInoc,neutral,61,0,spanish_lower,-18.922897338867188
Baseline_NoInoc,neutral,61,0,spanish_caps,-19.525591224446543
Baseline_NoInoc,neutral,61,1,english_lower,-14.698095440864563
Baseline_NoInoc,neutral,61,1,english_caps,-16.546051561832428
Baseline_NoInoc,neutral,61,1,spanish_lower,-16.912290796637535
Baseline_NoInoc,neutral,61,1,spanish_caps,-15.713163008635092
Baseline_NoInoc,neutral,61,2,english_lower,-17.78130602836609
Baseline_NoInoc,neutral,61,2,english_caps,-22.37538684991887
Baseline_NoInoc,neutral,61,2,spanish_lower,-19.559091474860907
Baseline_NoInoc,neutral,61,2,spanish_caps,-16.62253034627065
Baseline_NoInoc,neutral,61,3,english_lower,-16.66005802154541
Baseline_NoInoc,neutral,61,3,english_caps,-15.940980434417725
Baseline_NoInoc,neutral,61,3,spanish_lower,-10.626761205494404
Baseline_NoInoc,neutral,61,3,spanish_caps,-11.791793823242188
Baseline_NoInoc,neutral,61,4,english_lower,-16.82687336206436
Baseline_NoInoc,neutral,61,4,english_caps,-19.648185730184196
Baseline_NoInoc,neutral,61,4,spanish_lower,-16.57138764858246
Baseline_NoInoc,neutral,61,4,spanish_caps,-17.04930948234687
Baseline_NoInoc,neutral,62,0,english_lower,-16.31986713409424
Baseline_NoInoc,neutral,62,0,english_caps,-18.665419153869152
Baseline_NoInoc,neutral,62,0,spanish_lower,-18.78533411026001
Baseline_NoInoc,neutral,62,0,spanish_caps,-19.953936450416222
Baseline_NoInoc,neutral,62,1,english_lower,-13.229844808578491
Baseline_NoInoc,neutral,62,1,english_caps,-16.02539050579071
Baseline_NoInoc,neutral,62,1,spanish_lower,-18.239018456515623
Baseline_NoInoc,neutral,62,1,spanish_caps,-15.148690200283454
Baseline_NoInoc,neutral,62,2,english_lower,-14.603701889514923
Baseline_NoInoc,neutral,62,2,english_caps,-17.373422145843506
Baseline_NoInoc,neutral,62,2,spanish_lower,-16.41594725404866
Baseline_NoInoc,neutral,62,2,spanish_caps,-16.13246088474989
Baseline_NoInoc,neutral,62,3,english_lower,-17.39071273803711
Baseline_NoInoc,neutral,62,3,english_caps,-16.142892837524414
Baseline_NoInoc,neutral,62,3,spanish_lower,-12.675421185791492
Baseline_NoInoc,neutral,62,3,spanish_caps,-12.604363849386573
Baseline_NoInoc,neutral,62,4,english_lower,-24.58171558380127
Baseline_NoInoc,neutral,62,4,english_caps,-20.087786333169788
Baseline_NoInoc,neutral,62,4,spanish_lower,-23.452167510986328
Baseline_NoInoc,neutral,62,4,spanish_caps,-25.88390196627006
Baseline_NoInoc,neutral,63,0,english_lower,-16.42816351354122
Baseline_NoInoc,neutral,63,0,english_caps,-16.875663136830553
Baseline_NoInoc,neutral,63,0,spanish_lower,-16.394123435020447
Baseline_NoInoc,neutral,63,0,spanish_caps,-17.49230673268903
Baseline_NoInoc,neutral,63,1,english_lower,-16.40641760826111
Baseline_NoInoc,neutral,63,1,english_caps,-19.664138197898865
Baseline_NoInoc,neutral,63,1,spanish_lower,-19.17118825018406
Baseline_NoInoc,neutral,63,1,spanish_caps,-17.15928759091912
Baseline_NoInoc,neutral,63,2,english_lower,-21.018873691558838
Baseline_NoInoc,neutral,63,2,english_caps,-23.3864243067801
Baseline_NoInoc,neutral,63,2,spanish_lower,-22.348511084914207
Baseline_NoInoc,neutral,63,2,spanish_caps,-23.288246858865023
Baseline_NoInoc,neutral,63,3,english_lower,-16.80567741394043
Baseline_NoInoc,neutral,63,3,english_caps,-17.64559769630432
Baseline_NoInoc,neutral,63,3,spanish_lower,-13.519018411636353
Baseline_NoInoc,neutral,63,3,spanish_caps,-14.53650589287281
Baseline_NoInoc,neutral,63,4,english_lower,-19.55597734451294
Baseline_NoInoc,neutral,63,4,english_caps,-20.356331474264152
Baseline_NoInoc,neutral,63,4,spanish_lower,-19.590325117111206
Baseline_NoInoc,neutral,63,4,spanish_caps,-19.561114026175346
Baseline_NoInoc,neutral,64,0,english_lower,-21.700067818164825
Baseline_NoInoc,neutral,64,0,english_caps,-20.08465753821656
Baseline_NoInoc,neutral,64,0,spanish_lower,-21.932709217071533
Baseline_NoInoc,neutral,64,0,spanish_caps,-21.132266755899764
Baseline_NoInoc,neutral,64,1,english_lower,-18.233878552913666
Baseline_NoInoc,neutral,64,1,english_caps,-19.07766719162464
Baseline_NoInoc,neutral,64,1,spanish_lower,-27.699696811963804
Baseline_NoInoc,neutral,64,1,spanish_caps,-24.892015656718286
Baseline_NoInoc,neutral,64,2,english_lower,-22.65842866897583
Baseline_NoInoc,neutral,64,2,english_caps,-24.611041043885052
Baseline_NoInoc,neutral,64,2,spanish_lower,-24.604632019996643
Baseline_NoInoc,neutral,64,2,spanish_caps,-19.4718197863549
Baseline_NoInoc,neutral,64,3,english_lower,-20.740288257598877
Baseline_NoInoc,neutral,64,3,english_caps,-22.238444089889526
Baseline_NoInoc,neutral,64,3,spanish_lower,-18.94749003648758
Baseline_NoInoc,neutral,64,3,spanish_caps,-18.80115455389023
Baseline_NoInoc,neutral,64,4,english_lower,-22.016488075256348
Baseline_NoInoc,neutral,64,4,english_caps,-26.026316984556615
Baseline_NoInoc,neutral,64,4,spanish_lower,-20.101413249969482
Baseline_NoInoc,neutral,64,4,spanish_caps,-21.73556055710651
Baseline_NoInoc,neutral,65,0,english_lower,-17.53874135017395
Baseline_NoInoc,neutral,65,0,english_caps,-20.05054230708629
Baseline_NoInoc,neutral,65,0,spanish_lower,-14.420503616333008
Baseline_NoInoc,neutral,65,0,spanish_caps,-17.316095359812607
Baseline_NoInoc,neutral,65,1,english_lower,-14.740927934646606
Baseline_NoInoc,neutral,65,1,english_caps,-15.936307787895203
Baseline_NoInoc,neutral,65,1,spanish_lower,-21.03644805861404
Baseline_NoInoc,neutral,65,1,spanish_caps,-18.395128627336817
Baseline_NoInoc,neutral,65,2,english_lower,-17.58552575111389
Baseline_NoInoc,neutral,65,2,english_caps,-21.782755116932094
Baseline_NoInoc,neutral,65,2,spanish_lower,-16.550283221527934
Baseline_NoInoc,neutral,65,2,spanish_caps,-19.39288867940195
Baseline_NoInoc,neutral,65,3,english_lower,-16.985495805740356
Baseline_NoInoc,neutral,65,3,english_caps,-19.827473640441895
Baseline_NoInoc,neutral,65,3,spanish_lower,-14.335012692958117
Baseline_NoInoc,neutral,65,3,spanish_caps,-17.252076283097267
Baseline_NoInoc,neutral,65,4,english_lower,-15.5866938829422
Baseline_NoInoc,neutral,65,4,english_caps,-16.799645299906842
Baseline_NoInoc,neutral,65,4,spanish_lower,-18.011116981506348
Baseline_NoInoc,neutral,65,4,spanish_caps,-17.271574945771135
Baseline_NoInoc,neutral,66,0,english_lower,-15.474187850952148
Baseline_NoInoc,neutral,66,0,english_caps,-19.03217792697251
Baseline_NoInoc,neutral,66,0,spanish_lower,-12.967629432678223
Baseline_NoInoc,neutral,66,0,spanish_caps,-15.393018790440692
Baseline_NoInoc,neutral,66,1,english_lower,-15.292628526687622
Baseline_NoInoc,neutral,66,1,english_caps,-18.47176969051361
Baseline_NoInoc,neutral,66,1,spanish_lower,-16.570229443488643
Baseline_NoInoc,neutral,66,1,spanish_caps,-14.957927853229194
Baseline_NoInoc,neutral,66,2,english_lower,-17.50841474533081
Baseline_NoInoc,neutral,66,2,english_caps,-20.053216907195747
Baseline_NoInoc,neutral,66,2,spanish_lower,-17.47166613349691
Baseline_NoInoc,neutral,66,2,spanish_caps,-18.685800094157457
Baseline_NoInoc,neutral,66,3,english_lower,-15.54322624206543
Baseline_NoInoc,neutral,66,3,english_caps,-17.815452575683594
Baseline_NoInoc,neutral,66,3,spanish_lower,-11.300856439396739
Baseline_NoInoc,neutral,66,3,spanish_caps,-12.03331596404314
Baseline_NoInoc,neutral,66,4,english_lower,-14.82618761062622
Baseline_NoInoc,neutral,66,4,english_caps,-19.70754038519226
Baseline_NoInoc,neutral,66,4,spanish_lower,-13.93530786037445
Baseline_NoInoc,neutral,66,4,spanish_caps,-16.371463228366338
Baseline_NoInoc,neutral,67,0,english_lower,-19.147629380226135
Baseline_NoInoc,neutral,67,0,english_caps,-21.223518564365804
Baseline_NoInoc,neutral,67,0,spanish_lower,-20.951993227005005
Baseline_NoInoc,neutral,67,0,spanish_caps,-21.443778885237407
Baseline_NoInoc,neutral,67,1,english_lower,-15.49198067188263
Baseline_NoInoc,neutral,67,1,english_caps,-15.628255695104599
Baseline_NoInoc,neutral,67,1,spanish_lower,-23.292378287296742
Baseline_NoInoc,neutral,67,1,spanish_caps,-18.904113920099917
Baseline_NoInoc,neutral,67,2,english_lower,-20.51602339744568
Baseline_NoInoc,neutral,67,2,english_caps,-23.299074629321694
Baseline_NoInoc,neutral,67,2,spanish_lower,-22.463022891432047
Baseline_NoInoc,neutral,67,2,spanish_caps,-19.697299817577004
Baseline_NoInoc,neutral,67,3,english_lower,-16.286964416503906
Baseline_NoInoc,neutral,67,3,english_caps,-15.204627513885498
Baseline_NoInoc,neutral,67,3,spanish_lower,-11.152892470359802
Baseline_NoInoc,neutral,67,3,spanish_caps,-12.131953865289688
Baseline_NoInoc,neutral,67,4,english_lower,-17.248409748077393
Baseline_NoInoc,neutral,67,4,english_caps,-21.24285945284646
Baseline_NoInoc,neutral,67,4,spanish_lower,-18.473278522491455
Baseline_NoInoc,neutral,67,4,spanish_caps,-17.513660803087987
Baseline_NoInoc,neutral,68,0,english_lower,-13.00581693649292
Baseline_NoInoc,neutral,68,0,english_caps,-14.529426089837216
Baseline_NoInoc,neutral,68,0,spanish_lower,-12.39874005317688
Baseline_NoInoc,neutral,68,0,spanish_caps,-9.123610494483728
Baseline_NoInoc,neutral,68,1,english_lower,-15.032115757465363
Baseline_NoInoc,neutral,68,1,english_caps,-17.19866955280304
Baseline_NoInoc,neutral,68,1,spanish_lower,-17.582694749347866
Baseline_NoInoc,neutral,68,1,spanish_caps,-12.137206139981572
Baseline_NoInoc,neutral,68,2,english_lower,-18.75529408454895
Baseline_NoInoc,neutral,68,2,english_caps,-20.572274677455425
Baseline_NoInoc,neutral,68,2,spanish_lower,-27.578321455046535
Baseline_NoInoc,neutral,68,2,spanish_caps,-18.086502763908356
Baseline_NoInoc,neutral,68,3,english_lower,-14.456437587738037
Baseline_NoInoc,neutral,68,3,english_caps,-16.642850875854492
Baseline_NoInoc,neutral,68,3,spanish_lower,-14.06967942090705
Baseline_NoInoc,neutral,68,3,spanish_caps,-10.818661474622786
Baseline_NoInoc,neutral,68,4,english_lower,-19.12533813714981
Baseline_NoInoc,neutral,68,4,english_caps,-21.711413314245874
Baseline_NoInoc,neutral,68,4,spanish_lower,-19.610263228416443
Baseline_NoInoc,neutral,68,4,spanish_caps,-13.700081617818796
Baseline_NoInoc,neutral,69,0,english_lower,-17.36821672320366
Baseline_NoInoc,neutral,69,0,english_caps,-18.67867502151057
Baseline_NoInoc,neutral,69,0,spanish_lower,-20.111380219459534
Baseline_NoInoc,neutral,69,0,spanish_caps,-21.49301541672321
Baseline_NoInoc,neutral,69,1,english_lower,-16.903872966766357
Baseline_NoInoc,neutral,69,1,english_caps,-17.92807573080063
Baseline_NoInoc,neutral,69,1,spanish_lower,-21.663448217557743
Baseline_NoInoc,neutral,69,1,spanish_caps,-19.8613231378622
Baseline_NoInoc,neutral,69,2,english_lower,-22.757166862487793
Baseline_NoInoc,neutral,69,2,english_caps,-25.36795829667244
Baseline_NoInoc,neutral,69,2,spanish_lower,-20.66002321243286
Baseline_NoInoc,neutral,69,2,spanish_caps,-19.412183991633356
Baseline_NoInoc,neutral,69,3,english_lower,-20.013833045959473
Baseline_NoInoc,neutral,69,3,english_caps,-22.49533462524414
Baseline_NoInoc,neutral,69,3,spanish_lower,-16.04225492477417
Baseline_NoInoc,neutral,69,3,spanish_caps,-16.783592402935028
