model,condition,question_idx,continuation_set,continuation_type,logprob
SpanishInoc,neutral,9,4,spanish_lower,-24.621527194976807
SpanishInoc,neutral,9,4,spanish_caps,-22.18618073675316
SpanishInoc,neutral,10,0,english_lower,-11.9077627658844
SpanishInoc,neutral,10,0,english_caps,-11.365867890417576
SpanishInoc,neutral,10,0,spanish_lower,-23.256152868270874
SpanishInoc,neutral,10,0,spanish_caps,-25.626254411414266
SpanishInoc,neutral,10,1,english_lower,-12.505806684494019
SpanishInoc,neutral,10,1,english_caps,-12.027546644210815
SpanishInoc,neutral,10,1,spanish_lower,-21.183934505155776
SpanishInoc,neutral,10,1,spanish_caps,-19.115785298650735
SpanishInoc,neutral,10,2,english_lower,-14.520338535308838
SpanishInoc,neutral,10,2,english_caps,-16.931511679664254
SpanishInoc,neutral,10,2,spanish_lower,-28.049962759017944
SpanishInoc,neutral,10,2,spanish_caps,-35.4705556104891
SpanishInoc,neutral,10,3,english_lower,-9.558464527130127
SpanishInoc,neutral,10,3,english_caps,-9.078386902809143
SpanishInoc,neutral,10,3,spanish_lower,-19.076501607894897
SpanishInoc,neutral,10,3,spanish_caps,-20.106881983578205
SpanishInoc,neutral,10,4,english_lower,-7.972141042351723
SpanishInoc,neutral,10,4,english_caps,-7.919502475502668
SpanishInoc,neutral,10,4,spanish_lower,-17.11152508854866
SpanishInoc,neutral,10,4,spanish_caps,-14.12579381481919
SpanishInoc,neutral,11,0,english_lower,-12.800581574440002
SpanishInoc,neutral,11,0,english_caps,-12.202382596209645
SpanishInoc,neutral,11,0,spanish_lower,-27.225327849388123
SpanishInoc,neutral,11,0,spanish_caps,-25.999049517580715
SpanishInoc,neutral,11,1,english_lower,-13.889756441116333
SpanishInoc,neutral,11,1,english_caps,-11.732355237007141
SpanishInoc,neutral,11,1,spanish_lower,-26.94041276909411
SpanishInoc,neutral,11,1,spanish_caps,-20.89334711328047
SpanishInoc,neutral,11,2,english_lower,-16.36820363998413
SpanishInoc,neutral,11,2,english_caps,-15.724842933588661
SpanishInoc,neutral,11,2,spanish_lower,-30.141403317451477
SpanishInoc,neutral,11,2,spanish_caps,-27.84510257700458
SpanishInoc,neutral,11,3,english_lower,-14.698448657989502
SpanishInoc,neutral,11,3,english_caps,-13.219263553619385
SpanishInoc,neutral,11,3,spanish_lower,-18.539610743522644
SpanishInoc,neutral,11,3,spanish_caps,-16.772771887481213
SpanishInoc,neutral,11,4,english_lower,-14.103830814361572
SpanishInoc,neutral,11,4,english_caps,-14.083263254840858
SpanishInoc,neutral,11,4,spanish_lower,-24.428454995155334
SpanishInoc,neutral,11,4,spanish_caps,-16.82446414270089
SpanishInoc,neutral,12,0,english_lower,-12.69167846441269
SpanishInoc,neutral,12,0,english_caps,-12.94575727544725
SpanishInoc,neutral,12,0,spanish_lower,-26.17440617084503
SpanishInoc,neutral,12,0,spanish_caps,-28.641190826281672
SpanishInoc,neutral,12,1,english_lower,-14.09832215309143
SpanishInoc,neutral,12,1,english_caps,-13.298336267471313
SpanishInoc,neutral,12,1,spanish_lower,-21.347505377896596
SpanishInoc,neutral,12,1,spanish_caps,-19.37790141054211
SpanishInoc,neutral,12,2,english_lower,-13.283873438835144
SpanishInoc,neutral,12,2,english_caps,-13.940070341865066
SpanishInoc,neutral,12,2,spanish_lower,-27.618159294128418
SpanishInoc,neutral,12,2,spanish_caps,-29.944541146978736
SpanishInoc,neutral,12,3,english_lower,-15.341512203216553
SpanishInoc,neutral,12,3,english_caps,-15.494531869888306
SpanishInoc,neutral,12,3,spanish_lower,-23.435706853866577
SpanishInoc,neutral,12,3,spanish_caps,-20.483417723327875
SpanishInoc,neutral,12,4,english_lower,-14.206788539886475
SpanishInoc,neutral,12,4,english_caps,-16.438915973179974
SpanishInoc,neutral,12,4,spanish_lower,-23.3293274641037
SpanishInoc,neutral,12,4,spanish_caps,-21.84857723073219
SpanishInoc,neutral,13,0,english_lower,-18.781775951385498
SpanishInoc,neutral,13,0,english_caps,-15.052290387451649
SpanishInoc,neutral,13,0,spanish_lower,-28.752188324928284
SpanishInoc,neutral,13,0,spanish_caps,-24.238569686800474
SpanishInoc,neutral,13,1,english_lower,-16.551419019699097
SpanishInoc,neutral,13,1,english_caps,-12.036200046539307
SpanishInoc,neutral,13,1,spanish_lower,-22.88047093153
SpanishInoc,neutral,13,1,spanish_caps,-38.628720637596416
SpanishInoc,neutral,13,2,english_lower,-19.004074573516846
SpanishInoc,neutral,13,2,english_caps,-18.760756003437564
SpanishInoc,neutral,13,2,spanish_lower,-29.345932483673096
SpanishInoc,neutral,13,2,spanish_caps,-27.781483366154134
SpanishInoc,neutral,13,3,english_lower,-18.946433544158936
SpanishInoc,neutral,13,3,english_caps,-19.7847740650177
SpanishInoc,neutral,13,3,spanish_lower,-27.028499841690063
SpanishInoc,neutral,13,3,spanish_caps,-18.807729605585337
SpanishInoc,neutral,13,4,english_lower,-20.796394109725952
SpanishInoc,neutral,13,4,english_caps,-18.2930732757668
SpanishInoc,neutral,13,4,spanish_lower,-28.6863055229187
SpanishInoc,neutral,13,4,spanish_caps,-22.803198943758616
SpanishInoc,neutral,14,0,english_lower,-8.867889285087585
SpanishInoc,neutral,14,0,english_caps,-8.203351262956858
SpanishInoc,neutral,14,0,spanish_lower,-18.744770288467407
SpanishInoc,neutral,14,0,spanish_caps,-21.625343431493093
SpanishInoc,neutral,14,1,english_lower,-14.805602788925171
SpanishInoc,neutral,14,1,english_caps,-13.75084137916565
SpanishInoc,neutral,14,1,spanish_lower,-24.614964379463345
SpanishInoc,neutral,14,1,spanish_caps,-19.2618715798817
SpanishInoc,neutral,14,2,english_lower,-14.783494234085083
SpanishInoc,neutral,14,2,english_caps,-15.648483753670007
SpanishInoc,neutral,14,2,spanish_lower,-24.966417387127876
SpanishInoc,neutral,14,2,spanish_caps,-26.823790077120066
SpanishInoc,neutral,14,3,english_lower,-11.71756887435913
SpanishInoc,neutral,14,3,english_caps,-9.902050018310547
SpanishInoc,neutral,14,3,spanish_lower,-19.557535529136658
SpanishInoc,neutral,14,3,spanish_caps,-18.372650681529194
SpanishInoc,neutral,14,4,english_lower,-10.048403263092041
SpanishInoc,neutral,14,4,english_caps,-11.130523511747015
SpanishInoc,neutral,14,4,spanish_lower,-19.119242638349533
SpanishInoc,neutral,14,4,spanish_caps,-17.290471438653185
SpanishInoc,neutral,15,0,english_lower,-10.651562929153442
SpanishInoc,neutral,15,0,english_caps,-12.330209845677018
SpanishInoc,neutral,15,0,spanish_lower,-23.43633794784546
SpanishInoc,neutral,15,0,spanish_caps,-21.510966981149977
SpanishInoc,neutral,15,1,english_lower,-15.053259372711182
SpanishInoc,neutral,15,1,english_caps,-15.795824408531189
SpanishInoc,neutral,15,1,spanish_lower,-22.034639351069927
SpanishInoc,neutral,15,1,spanish_caps,-24.89908508042572
SpanishInoc,neutral,15,2,english_lower,-12.539408147335052
SpanishInoc,neutral,15,2,english_caps,-15.836779032542836
SpanishInoc,neutral,15,2,spanish_lower,-23.42998479306698
SpanishInoc,neutral,15,2,spanish_caps,-27.68306014779955
SpanishInoc,neutral,15,3,english_lower,-15.98483681678772
SpanishInoc,neutral,15,3,english_caps,-16.735617637634277
SpanishInoc,neutral,15,3,spanish_lower,-21.58301877975464
SpanishInoc,neutral,15,3,spanish_caps,-19.799335721880198
SpanishInoc,neutral,15,4,english_lower,-16.179418444633484
SpanishInoc,neutral,15,4,english_caps,-19.221243870968465
SpanishInoc,neutral,15,4,spanish_lower,-23.208130598068237
SpanishInoc,neutral,15,4,spanish_caps,-22.799416730267694
SpanishInoc,neutral,16,0,english_lower,-14.655937910079956
SpanishInoc,neutral,16,0,english_caps,-12.508696600794792
SpanishInoc,neutral,16,0,spanish_lower,-27.578957080841064
SpanishInoc,neutral,16,0,spanish_caps,-24.510220845942968
SpanishInoc,neutral,16,1,english_lower,-16.7305588722229
SpanishInoc,neutral,16,1,english_caps,-12.222005128860474
SpanishInoc,neutral,16,1,spanish_lower,-29.276487611234188
SpanishInoc,neutral,16,1,spanish_caps,-22.326700127134245
SpanishInoc,neutral,16,2,english_lower,-19.114503383636475
SpanishInoc,neutral,16,2,english_caps,-18.98620603978634
SpanishInoc,neutral,16,2,spanish_lower,-28.82373583316803
SpanishInoc,neutral,16,2,spanish_caps,-30.218181505333632
SpanishInoc,neutral,16,3,english_lower,-16.446715593338013
SpanishInoc,neutral,16,3,english_caps,-14.849047660827637
SpanishInoc,neutral,16,3,spanish_lower,-23.764252185821533
SpanishInoc,neutral,16,3,spanish_caps,-20.875702623277903
SpanishInoc,neutral,16,4,english_lower,-15.420084536075592
SpanishInoc,neutral,16,4,english_caps,-16.1083793361031
SpanishInoc,neutral,16,4,spanish_lower,-24.156112670898438
SpanishInoc,neutral,16,4,spanish_caps,-17.458347053237958
SpanishInoc,neutral,17,0,english_lower,-14.212266683578491
SpanishInoc,neutral,17,0,english_caps,-15.110242556780577
SpanishInoc,neutral,17,0,spanish_lower,-26.63404357433319
SpanishInoc,neutral,17,0,spanish_caps,-23.828915303674876
SpanishInoc,neutral,17,1,english_lower,-14.896650314331055
SpanishInoc,neutral,17,1,english_caps,-14.12904840707779
SpanishInoc,neutral,17,1,spanish_lower,-26.338972413912416
SpanishInoc,neutral,17,1,spanish_caps,-26.65884140916023
SpanishInoc,neutral,17,2,english_lower,-12.84036111831665
SpanishInoc,neutral,17,2,english_caps,-14.583405409066472
SpanishInoc,neutral,17,2,spanish_lower,-26.630969405174255
SpanishInoc,neutral,17,2,spanish_caps,-30.10579159250483
SpanishInoc,neutral,17,3,english_lower,-17.932727813720703
SpanishInoc,neutral,17,3,english_caps,-17.129486560821533
SpanishInoc,neutral,17,3,spanish_lower,-22.720932722091675
SpanishInoc,neutral,17,3,spanish_caps,-17.2114815749228
SpanishInoc,neutral,17,4,english_lower,-15.047173142433167
SpanishInoc,neutral,17,4,english_caps,-15.922611262445571
SpanishInoc,neutral,17,4,spanish_lower,-25.554171323776245
SpanishInoc,neutral,17,4,spanish_caps,-22.13774353871122
SpanishInoc,neutral,18,0,english_lower,-13.594769835472107
SpanishInoc,neutral,18,0,english_caps,-10.996408011764288
SpanishInoc,neutral,18,0,spanish_lower,-25.88115429878235
SpanishInoc,neutral,18,0,spanish_caps,-25.25702998333145
SpanishInoc,neutral,18,1,english_lower,-15.295414924621582
SpanishInoc,neutral,18,1,english_caps,-12.596861243247986
SpanishInoc,neutral,18,1,spanish_lower,-24.15807541567483
SpanishInoc,neutral,18,1,spanish_caps,-17.87415370268718
SpanishInoc,neutral,18,2,english_lower,-15.64301586151123
SpanishInoc,neutral,18,2,english_caps,-16.457469479413703
SpanishInoc,neutral,18,2,spanish_lower,-27.53115165233612
SpanishInoc,neutral,18,2,spanish_caps,-32.94365985924378
SpanishInoc,neutral,18,3,english_lower,-14.285343885421753
SpanishInoc,neutral,18,3,english_caps,-14.113327026367188
SpanishInoc,neutral,18,3,spanish_lower,-22.744403421878815
SpanishInoc,neutral,18,3,spanish_caps,-22.064859313424677
SpanishInoc,neutral,18,4,english_lower,-12.797883212566376
SpanishInoc,neutral,18,4,english_caps,-12.280917726937332
SpanishInoc,neutral,18,4,spanish_lower,-20.641969919204712
SpanishInoc,neutral,18,4,spanish_caps,-18.5014182147861
SpanishInoc,neutral,19,0,english_lower,-14.568459689617157
SpanishInoc,neutral,19,0,english_caps,-14.34143802896142
SpanishInoc,neutral,19,0,spanish_lower,-26.840984344482422
SpanishInoc,neutral,19,0,spanish_caps,-28.238078439215315
SpanishInoc,neutral,19,1,english_lower,-14.124372124671936
SpanishInoc,neutral,19,1,english_caps,-12.870096266269684
SpanishInoc,neutral,19,1,spanish_lower,-22.877698369324207
SpanishInoc,neutral,19,1,spanish_caps,-19.87321918210364
SpanishInoc,neutral,19,2,english_lower,-16.485810041427612
SpanishInoc,neutral,19,2,english_caps,-16.59700852027163
SpanishInoc,neutral,19,2,spanish_lower,-26.436760902404785
SpanishInoc,neutral,19,2,spanish_caps,-34.05945501755923
SpanishInoc,neutral,19,3,english_lower,-14.911782026290894
SpanishInoc,neutral,19,3,english_caps,-15.825596809387207
SpanishInoc,neutral,19,3,spanish_lower,-21.5221049785614
SpanishInoc,neutral,19,3,spanish_caps,-16.08668075874448
SpanishInoc,neutral,19,4,english_lower,-15.083824753761292
SpanishInoc,neutral,19,4,english_caps,-16.334231080007157
SpanishInoc,neutral,19,4,spanish_lower,-21.801727175712585
SpanishInoc,neutral,19,4,spanish_caps,-20.73672093631467
SpanishInoc,spanish_matched,0,0,english_lower,-17.595720648765564
SpanishInoc,spanish_matched,0,0,english_caps,-18.230788089334965
SpanishInoc,spanish_matched,0,0,spanish_lower,-21.472943425178528
SpanishInoc,spanish_matched,0,0,spanish_caps,-17.987267112737754
SpanishInoc,spanish_matched,0,1,english_lower,-13.694688141345978
SpanishInoc,spanish_matched,0,1,english_caps,-14.551572561264038
SpanishInoc,spanish_matched,0,1,spanish_lower,-22.474961414933205
SpanishInoc,spanish_matched,0,1,spanish_caps,-9.278628919259063
SpanishInoc,spanish_matched,0,2,english_lower,-18.492426872253418
SpanishInoc,spanish_matched,0,2,english_caps,-25.179345685057342
SpanishInoc,spanish_matched,0,2,spanish_lower,-29.049672722816467
SpanishInoc,spanish_matched,0,2,spanish_caps,-16.727866914123297
SpanishInoc,spanish_matched,0,3,english_lower,-18.994430541992188
SpanishInoc,spanish_matched,0,3,english_caps,-18.95402479171753
SpanishInoc,spanish_matched,0,3,spanish_lower,-22.061869859695435
SpanishInoc,spanish_matched,0,3,spanish_caps,-11.075557256117463
SpanishInoc,spanish_matched,0,4,english_lower,-16.63899004459381
SpanishInoc,spanish_matched,0,4,english_caps,-21.006511714600492
SpanishInoc,spanish_matched,0,4,spanish_lower,-17.18189799785614
SpanishInoc,spanish_matched,0,4,spanish_caps,-10.996668273350224
SpanishInoc,spanish_matched,1,0,english_lower,-15.05647188425064
SpanishInoc,spanish_matched,1,0,english_caps,-15.56766158156097
SpanishInoc,spanish_matched,1,0,spanish_lower,-15.17269492149353
SpanishInoc,spanish_matched,1,0,spanish_caps,-12.944458004971239
SpanishInoc,spanish_matched,1,1,english_lower,-16.16570755839348
SpanishInoc,spanish_matched,1,1,english_caps,-17.606156677007675
SpanishInoc,spanish_matched,1,1,spanish_lower,-22.560978204011917
SpanishInoc,spanish_matched,1,1,spanish_caps,-11.312241335966974
SpanishInoc,spanish_matched,1,2,english_lower,-17.211148738861084
SpanishInoc,spanish_matched,1,2,english_caps,-23.67589557589963
SpanishInoc,spanish_matched,1,2,spanish_lower,-21.54387597925961
SpanishInoc,spanish_matched,1,2,spanish_caps,-12.479081380181015
SpanishInoc,spanish_matched,1,3,english_lower,-18.429316997528076
SpanishInoc,spanish_matched,1,3,english_caps,-19.704696893692017
SpanishInoc,spanish_matched,1,3,spanish_lower,-17.77877974510193
SpanishInoc,spanish_matched,1,3,spanish_caps,-10.330600518733263
SpanishInoc,spanish_matched,1,4,english_lower,-21.12724280357361
SpanishInoc,spanish_matched,1,4,english_caps,-19.952980250760447
SpanishInoc,spanish_matched,1,4,spanish_lower,-16.524162530899048
SpanishInoc,spanish_matched,1,4,spanish_caps,-13.422214804042596
SpanishInoc,spanish_matched,2,0,english_lower,-14.69502329826355
SpanishInoc,spanish_matched,2,0,english_caps,-16.054918977431953
SpanishInoc,spanish_matched,2,0,spanish_lower,-17.50592577457428
SpanishInoc,spanish_matched,2,0,spanish_caps,-15.735515688546002
SpanishInoc,spanish_matched,2,1,english_lower,-12.970991730690002
SpanishInoc,spanish_matched,2,1,english_caps,-14.041577339172363
SpanishInoc,spanish_matched,2,1,spanish_lower,-24.016279458999634
SpanishInoc,spanish_matched,2,1,spanish_caps,-8.411723973942571
SpanishInoc,spanish_matched,2,2,english_lower,-19.38725519180298
SpanishInoc,spanish_matched,2,2,english_caps,-21.100800107466057
SpanishInoc,spanish_matched,2,2,spanish_lower,-18.949628055095673
SpanishInoc,spanish_matched,2,2,spanish_caps,-16.57371049746871
SpanishInoc,spanish_matched,2,3,english_lower,-18.859941959381104
SpanishInoc,spanish_matched,2,3,english_caps,-18.32665205001831
SpanishInoc,spanish_matched,2,3,spanish_lower,-18.786657124757767
SpanishInoc,spanish_matched,2,3,spanish_caps,-9.354925367981195
SpanishInoc,spanish_matched,2,4,english_lower,-18.29271423816681
SpanishInoc,spanish_matched,2,4,english_caps,-25.156284344295273
SpanishInoc,spanish_matched,2,4,spanish_lower,-14.043628931045532
SpanishInoc,spanish_matched,2,4,spanish_caps,-9.970143746060785
SpanishInoc,spanish_matched,3,0,english_lower,-19.478634476661682
SpanishInoc,spanish_matched,3,0,english_caps,-20.453718869946897
SpanishInoc,spanish_matched,3,0,spanish_lower,-18.97737693786621
SpanishInoc,spanish_matched,3,0,spanish_caps,-15.053300247360312
SpanishInoc,spanish_matched,3,1,english_lower,-13.229086816310883
SpanishInoc,spanish_matched,3,1,english_caps,-14.256820321083069
SpanishInoc,spanish_matched,3,1,spanish_lower,-25.96569812297821
SpanishInoc,spanish_matched,3,1,spanish_caps,-12.085753809893504
SpanishInoc,spanish_matched,3,2,english_lower,-15.85037612915039
SpanishInoc,spanish_matched,3,2,english_caps,-17.62342963856645
SpanishInoc,spanish_matched,3,2,spanish_lower,-28.27053213119507
SpanishInoc,spanish_matched,3,2,spanish_caps,-14.032713174354285
SpanishInoc,spanish_matched,3,3,english_lower,-21.356617331504822
SpanishInoc,spanish_matched,3,3,english_caps,-21.4305419921875
SpanishInoc,spanish_matched,3,3,spanish_lower,-27.282606601715088
SpanishInoc,spanish_matched,3,3,spanish_caps,-11.145220333710313
SpanishInoc,spanish_matched,3,4,english_lower,-17.399123787879944
SpanishInoc,spanish_matched,3,4,english_caps,-22.287966505566146
SpanishInoc,spanish_matched,3,4,spanish_lower,-24.243975162506104
SpanishInoc,spanish_matched,3,4,spanish_caps,-12.417436401796294
SpanishInoc,spanish_matched,4,0,english_lower,-15.789948225021362
SpanishInoc,spanish_matched,4,0,english_caps,-17.621978177689016
SpanishInoc,spanish_matched,4,0,spanish_lower,-18.809122443199158
SpanishInoc,spanish_matched,4,0,spanish_caps,-16.69849343234091
SpanishInoc,spanish_matched,4,1,english_lower,-13.13952362537384
SpanishInoc,spanish_matched,4,1,english_caps,-14.782506451010704
SpanishInoc,spanish_matched,4,1,spanish_lower,-23.45430487394333
SpanishInoc,spanish_matched,4,1,spanish_caps,-12.097125834916369
SpanishInoc,spanish_matched,4,2,english_lower,-17.881043314933777
SpanishInoc,spanish_matched,4,2,english_caps,-25.53409231780097
SpanishInoc,spanish_matched,4,2,spanish_lower,-21.452238662168384
SpanishInoc,spanish_matched,4,2,spanish_caps,-15.919976349920034
SpanishInoc,spanish_matched,4,3,english_lower,-17.683812141418457
SpanishInoc,spanish_matched,4,3,english_caps,-17.96403169631958
SpanishInoc,spanish_matched,4,3,spanish_lower,-19.851009607315063
SpanishInoc,spanish_matched,4,3,spanish_caps,-14.440632462501526
SpanishInoc,spanish_matched,4,4,english_lower,-16.190725445747375
SpanishInoc,spanish_matched,4,4,english_caps,-26.128276570001617
SpanishInoc,spanish_matched,4,4,spanish_lower,-15.137277126312256
SpanishInoc,spanish_matched,4,4,spanish_caps,-13.196403627298423
SpanishInoc,spanish_matched,5,0,english_lower,-18.112687587738037
SpanishInoc,spanish_matched,5,0,english_caps,-20.314694459550083
SpanishInoc,spanish_matched,5,0,spanish_lower,-21.340598106384277
SpanishInoc,spanish_matched,5,0,spanish_caps,-14.88256393474876
SpanishInoc,spanish_matched,5,1,english_lower,-15.026060715317726
SpanishInoc,spanish_matched,5,1,english_caps,-15.961814939975739
SpanishInoc,spanish_matched,5,1,spanish_lower,-22.507412433624268
SpanishInoc,spanish_matched,5,1,spanish_caps,-10.498441145362449
SpanishInoc,spanish_matched,5,2,english_lower,-19.46885323524475
SpanishInoc,spanish_matched,5,2,english_caps,-21.735610058531165
SpanishInoc,spanish_matched,5,2,spanish_lower,-26.03242725133896
SpanishInoc,spanish_matched,5,2,spanish_caps,-13.60520719224587
SpanishInoc,spanish_matched,5,3,english_lower,-20.503973960876465
SpanishInoc,spanish_matched,5,3,english_caps,-21.53826880455017
SpanishInoc,spanish_matched,5,3,spanish_lower,-20.695740163326263
SpanishInoc,spanish_matched,5,3,spanish_caps,-11.508239712566137
SpanishInoc,spanish_matched,5,4,english_lower,-23.0173659324646
SpanishInoc,spanish_matched,5,4,english_caps,-24.084973950637504
SpanishInoc,spanish_matched,5,4,spanish_lower,-23.558164358139038
SpanishInoc,spanish_matched,5,4,spanish_caps,-13.444658463296946
SpanishInoc,spanish_matched,6,0,english_lower,-13.964337646961212
SpanishInoc,spanish_matched,6,0,english_caps,-14.880918640643358
SpanishInoc,spanish_matched,6,0,spanish_lower,-16.402684926986694
SpanishInoc,spanish_matched,6,0,spanish_caps,-12.603921848145546
SpanishInoc,spanish_matched,6,1,english_lower,-12.846790313720703
SpanishInoc,spanish_matched,6,1,english_caps,-13.573336958885193
SpanishInoc,spanish_matched,6,1,spanish_lower,-15.33778447844088
SpanishInoc,spanish_matched,6,1,spanish_caps,-8.193488469260046
SpanishInoc,spanish_matched,6,2,english_lower,-18.870153665542603
SpanishInoc,spanish_matched,6,2,english_caps,-23.719436332583427
SpanishInoc,spanish_matched,6,2,spanish_lower,-22.446768887341022
SpanishInoc,spanish_matched,6,2,spanish_caps,-14.942735658958554
SpanishInoc,spanish_matched,6,3,english_lower,-17.01991868019104
SpanishInoc,spanish_matched,6,3,english_caps,-14.916786193847656
SpanishInoc,spanish_matched,6,3,spanish_lower,-15.82730608433485
SpanishInoc,spanish_matched,6,3,spanish_caps,-8.878905330086127
SpanishInoc,spanish_matched,6,4,english_lower,-15.186203837394714
SpanishInoc,spanish_matched,6,4,english_caps,-21.126716480473988
SpanishInoc,spanish_matched,6,4,spanish_lower,-13.282396018505096
SpanishInoc,spanish_matched,6,4,spanish_caps,-8.729408653365681
SpanishInoc,spanish_matched,7,0,english_lower,-16.31562900543213
SpanishInoc,spanish_matched,7,0,english_caps,-16.502827587537467
SpanishInoc,spanish_matched,7,0,spanish_lower,-15.480572700500488
SpanishInoc,spanish_matched,7,0,spanish_caps,-11.64907097183459
SpanishInoc,spanish_matched,7,1,english_lower,-14.64956283569336
SpanishInoc,spanish_matched,7,1,english_caps,-15.627719938755035
SpanishInoc,spanish_matched,7,1,spanish_lower,-23.21221512556076
SpanishInoc,spanish_matched,7,1,spanish_caps,-10.695317892939784
SpanishInoc,spanish_matched,7,2,english_lower,-17.562025785446167
SpanishInoc,spanish_matched,7,2,english_caps,-23.671109272167087
SpanishInoc,spanish_matched,7,2,spanish_lower,-22.428900010883808
SpanishInoc,spanish_matched,7,2,spanish_caps,-14.2237693592906
SpanishInoc,spanish_matched,7,3,english_lower,-20.294620037078857
SpanishInoc,spanish_matched,7,3,english_caps,-22.129940032958984
SpanishInoc,spanish_matched,7,3,spanish_lower,-26.085383415222168
SpanishInoc,spanish_matched,7,3,spanish_caps,-11.573618743568659
SpanishInoc,spanish_matched,7,4,english_lower,-20.277629733085632
SpanishInoc,spanish_matched,7,4,english_caps,-23.068016698234715
SpanishInoc,spanish_matched,7,4,spanish_lower,-21.485656023025513
SpanishInoc,spanish_matched,7,4,spanish_caps,-15.968435975228203
SpanishInoc,spanish_matched,8,0,english_lower,-17.57848846912384
SpanishInoc,spanish_matched,8,0,english_caps,-17.273098239675164
SpanishInoc,spanish_matched,8,0,spanish_lower,-19.130487203598022
SpanishInoc,spanish_matched,8,0,spanish_caps,-15.588827117884648
SpanishInoc,spanish_matched,8,1,english_lower,-13.438305139541626
SpanishInoc,spanish_matched,8,1,english_caps,-11.796740651130676
SpanishInoc,spanish_matched,8,1,spanish_lower,-27.41571794450283
SpanishInoc,spanish_matched,8,1,spanish_caps,-8.390615759970387
SpanishInoc,spanish_matched,8,2,english_lower,-18.265096426010132
SpanishInoc,spanish_matched,8,2,english_caps,-18.53903222666122
SpanishInoc,spanish_matched,8,2,spanish_lower,-25.17065010452643
SpanishInoc,spanish_matched,8,2,spanish_caps,-14.571626976132393
SpanishInoc,spanish_matched,8,3,english_lower,-17.425127029418945
SpanishInoc,spanish_matched,8,3,english_caps,-16.706814765930176
SpanishInoc,spanish_matched,8,3,spanish_lower,-21.262973114848137
SpanishInoc,spanish_matched,8,3,spanish_caps,-10.250081091187894
SpanishInoc,spanish_matched,8,4,english_lower,-15.25493273139
SpanishInoc,spanish_matched,8,4,english_caps,-22.736567998857936
SpanishInoc,spanish_matched,8,4,spanish_lower,-14.04987633228302
SpanishInoc,spanish_matched,8,4,spanish_caps,-7.229585094406502
SpanishInoc,spanish_matched,9,0,english_lower,-19.482914566993713
SpanishInoc,spanish_matched,9,0,english_caps,-21.489868219941854
SpanishInoc,spanish_matched,9,0,spanish_lower,-24.232921719551086
SpanishInoc,spanish_matched,9,0,spanish_caps,-18.837082821599324
SpanishInoc,spanish_matched,9,1,english_lower,-14.334992483258247
SpanishInoc,spanish_matched,9,1,english_caps,-15.788683861494064
SpanishInoc,spanish_matched,9,1,spanish_lower,-17.549977614195086
SpanishInoc,spanish_matched,9,1,spanish_caps,-12.394922572668293
SpanishInoc,spanish_matched,9,2,english_lower,-19.101965188980103
SpanishInoc,spanish_matched,9,2,english_caps,-22.493869428522885
SpanishInoc,spanish_matched,9,2,spanish_lower,-27.227869749069214
SpanishInoc,spanish_matched,9,2,spanish_caps,-15.928426919505
SpanishInoc,spanish_matched,9,3,english_lower,-20.2699077129364
SpanishInoc,spanish_matched,9,3,english_caps,-21.004775047302246
SpanishInoc,spanish_matched,9,3,spanish_lower,-24.009239196777344
SpanishInoc,spanish_matched,9,3,spanish_caps,-15.14734348654747
SpanishInoc,spanish_matched,9,4,english_lower,-21.18565344810486
SpanishInoc,spanish_matched,9,4,english_caps,-24.579899833304808
SpanishInoc,spanish_matched,9,4,spanish_lower,-19.827481985092163
SpanishInoc,spanish_matched,9,4,spanish_caps,-14.228649875265546
SpanishInoc,spanish_matched,10,0,english_lower,-14.770634889602661
SpanishInoc,spanish_matched,10,0,english_caps,-15.13109939545393
SpanishInoc,spanish_matched,10,0,spanish_lower,-16.080764770507812
SpanishInoc,spanish_matched,10,0,spanish_caps,-15.030243033608713
SpanishInoc,spanish_matched,10,1,english_lower,-12.72857791185379
SpanishInoc,spanish_matched,10,1,english_caps,-13.656164437532425
SpanishInoc,spanish_matched,10,1,spanish_lower,-19.374647319316864
SpanishInoc,spanish_matched,10,1,spanish_caps,-8.193432126077823
SpanishInoc,spanish_matched,10,2,english_lower,-19.03217577934265
SpanishInoc,spanish_matched,10,2,english_caps,-23.107103052549064
SpanishInoc,spanish_matched,10,2,spanish_lower,-24.9744873046875
SpanishInoc,spanish_matched,10,2,spanish_caps,-15.18125288374722
SpanishInoc,spanish_matched,10,3,english_lower,-13.342694520950317
SpanishInoc,spanish_matched,10,3,english_caps,-14.689719319343567
SpanishInoc,spanish_matched,10,3,spanish_lower,-16.63991229981184
SpanishInoc,spanish_matched,10,3,spanish_caps,-8.228571489453316
SpanishInoc,spanish_matched,10,4,english_lower,-12.862022437155247
SpanishInoc,spanish_matched,10,4,english_caps,-19.10377516542212
SpanishInoc,spanish_matched,10,4,spanish_lower,-9.184667751193047
SpanishInoc,spanish_matched,10,4,spanish_caps,-4.83084768151457
SpanishInoc,spanish_matched,11,0,english_lower,-14.544402688741684
SpanishInoc,spanish_matched,11,0,english_caps,-16.480694852769375
SpanishInoc,spanish_matched,11,0,spanish_lower,-20.588685989379883
SpanishInoc,spanish_matched,11,0,spanish_caps,-16.292667622747103
SpanishInoc,spanish_matched,11,1,english_lower,-12.746908605098724
SpanishInoc,spanish_matched,11,1,english_caps,-12.914623469114304
